"trt","age","educ","black","hisp","marr","nodeg","re74","re75","re78"
0,27,17,0,0,1,0,22594.265,18261.29,28815.668
0,50,16,0,0,0,0,22629.532,19693.548,17732.719
0,22,14,0,0,1,0,22682.432,24706.452,20688.172
0,31,12,1,0,1,0,22727.495,1503.871,27781.26
0,34,12,0,0,1,0,22727.495,18619.355,20688.172
0,28,12,0,0,1,0,22727.495,20051.613,22904.762
0,26,12,0,0,1,0,22727.495,21483.871,26599.078
0,46,12,0,0,1,0,22727.495,21841.935,22904.762
0,27,17,0,0,1,0,22727.495,22379.032,24086.943
0,47,13,0,0,1,0,22727.495,22558.065,24382.488
0,29,17,0,0,1,0,22923.422,21483.871,27042.396
0,24,16,0,0,0,0,22923.422,22379.032,26451.306
0,30,16,0,0,1,0,22923.422,23274.194,28076.805
0,23,12,0,0,1,0,22982.2,24033.29,14777.266
0,27,15,0,0,1,0,23119.348,0,0
0,25,12,0,0,1,0,23119.348,24074.468,25195.238
0,26,12,0,0,1,0,23315.275,26767.113,27633.487
0,26,12,0,0,1,0,23511.202,0,0
0,25,12,0,0,1,0,23511.202,11279.032,21279.263
0,32,12,0,0,1,0,23511.202,13785.484,31032.258
0,32,12,0,1,1,0,23511.202,13964.516,66497.696
0,50,16,0,0,0,0,23511.202,14322.581,39973.982
0,25,13,0,0,0,0,23511.202,14322.581,20850.722
0,33,12,1,0,1,0,23511.202,14322.581,23643.625
0,27,12,0,0,1,0,23511.202,15038.71,12738.003
0,28,16,1,0,1,0,23511.202,16112.903,22018.126
0,28,12,0,0,1,0,23511.202,16112.903,0
0,38,12,0,0,1,0,23511.202,16112.903,30293.395
0,31,12,0,0,1,0,23511.202,17903.226,22165.899
0,28,12,0,0,1,0,23511.202,18798.387,36943.164
0,43,12,1,0,1,0,23511.202,19421.419,13559.619
0,37,17,1,0,1,0,23511.202,19693.548,76841.782
0,37,17,1,0,1,0,23511.202,19693.548,76841.782
0,23,12,0,0,1,0,23511.202,19854.677,18914.9
0,55,12,0,0,1,0,23511.202,20588.71,22165.899
0,34,17,0,0,1,0,23511.202,20588.71,23421.966
0,28,17,0,0,1,0,23511.202,20946.774,69453.149
0,31,14,0,0,1,0,23511.202,21483.871,27830.025
0,28,12,0,0,1,0,23511.202,21483.871,23643.625
0,25,12,0,1,1,0,23511.202,21483.871,25121.352
0,54,15,0,0,1,0,23511.202,21483.871,59109.063
0,42,12,1,0,0,0,23511.202,21483.871,22165.899
0,35,12,0,0,1,0,23511.202,21483.871,29554.531
0,27,13,0,0,0,0,23511.202,21483.871,22165.899
0,45,12,0,0,1,0,23511.202,21483.871,0
0,26,12,1,0,1,0,23511.202,21483.871,31623.349
0,28,16,0,0,1,0,23511.202,21483.871,11821.813
0,30,16,0,0,1,0,23511.202,21483.871,22165.899
0,24,12,0,1,1,0,23511.202,21483.871,23052.535
0,26,14,0,0,1,0,23511.202,22020.968,22165.899
0,35,14,0,0,1,0,23511.202,22379.032,22165.899
0,42,17,0,0,1,0,23511.202,22379.032,0
0,42,17,0,0,1,0,23511.202,22379.032,0
0,28,16,0,0,1,0,23511.202,22379.032,27337.942
0,28,12,0,0,1,0,23511.202,22379.032,29554.531
0,27,14,0,0,1,0,23511.202,22558.065,23531.318
0,35,16,0,0,1,0,23511.202,22737.097,21834.888
0,55,12,0,0,1,0,23511.202,22916.129,17732.719
0,36,14,0,0,1,0,23511.202,23274.194,33248.848
0,42,16,0,1,1,0,23511.202,23274.194,29554.531
0,22,12,0,0,1,0,23511.202,23274.194,26155.76
0,33,12,1,0,1,0,23511.202,23274.194,36943.164
0,38,12,0,0,1,0,23511.202,23274.194,25121.352
0,48,16,0,0,1,0,23511.202,23274.194,39898.618
0,48,16,0,0,1,0,23511.202,23274.194,39898.618
0,25,13,0,0,1,0,23511.202,23456.806,26007.988
0,23,14,0,0,1,0,23511.202,24169.355,31032.258
0,31,16,0,0,1,0,23511.202,24706.452,28963.441
0,26,12,0,0,1,0,23511.202,24885.484,26599.078
0,32,12,0,0,1,0,23511.202,25064.516,26599.078
0,29,13,0,0,1,0,23511.202,25064.516,0
0,29,13,0,0,1,0,23511.202,25064.516,0
0,30,16,0,0,1,0,23511.202,25243.548,27042.396
0,47,14,1,0,1,0,23511.202,25565.806,23974.636
0,51,12,1,0,1,0,23511.202,25601.613,25121.352
0,26,14,0,0,1,0,23511.202,25780.645,31032.258
0,32,16,0,0,1,0,23511.202,25959.677,35465.438
0,35,14,0,0,1,0,23511.202,26496.774,29554.531
0,35,14,0,0,1,0,23511.202,26496.774,29554.531
0,54,12,0,0,1,0,23511.202,26854.839,2049.6068
0,55,12,0,0,1,0,23511.202,26854.839,26599.078
0,55,12,0,0,1,0,23511.202,26854.839,26599.078
0,38,12,0,0,1,0,23511.202,26854.839,29554.531
0,25,12,0,0,0,0,23511.202,26854.839,18176.037
0,30,12,0,0,1,0,23511.202,28645.161,32509.985
0,25,17,0,0,1,0,23511.202,29003.226,28076.805
0,39,12,0,0,0,0,23511.202,31509.677,15516.129
0,28,14,0,0,1,0,23511.202,32225.806,36943.164
0,47,12,1,0,1,0,23511.202,32225.806,17732.719
0,39,17,0,0,1,0,23511.202,35448.387,32509.985
0,49,12,0,0,1,0,23511.202,35806.452,23643.625
0,21,12,0,0,1,0,23511.202,50129.032,0
0,31,14,0,0,1,0,23707.128,20767.742,23939.171
0,27,12,0,0,1,0,23707.128,21483.871,33987.711
0,37,12,0,0,1,0,23707.128,22200,22904.762
0,51,12,0,0,1,0,23707.128,22379.032,19411.416
0,29,12,0,0,1,0,23707.128,26854.839,28076.805
0,27,14,0,0,1,0,23707.128,29540.323,23200.307
0,24,13,0,0,1,0,23903.055,1790.3226,449.22888
0,32,12,0,0,1,0,23903.055,24812.081,12412.903
0,31,17,0,0,1,0,23903.055,25601.613,27042.396
0,46,12,0,0,0,0,23918.729,12532.258,0
0,40,15,0,1,1,0,24001.018,23274.194,26599.078
0,27,16,0,0,1,0,24098.982,7161.2903,36204.301
0,27,17,0,0,1,0,24098.982,22200,25860.215
0,28,14,0,0,1,0,24098.982,22379.032,27337.942
0,29,17,0,0,1,0,24098.982,24527.419,23643.625
0,36,13,0,0,1,0,24098.982,25064.516,25564.67
0,23,12,0,0,1,0,24098.982,26854.839,17437.174
0,28,12,0,0,1,0,24294.908,18261.29,21427.035
0,28,12,0,0,1,0,24383.075,15217.742,19210.445
0,34,12,0,0,1,0,24486.916,22200,22904.762
0,41,12,0,0,1,0,24490.835,14322.581,22165.899
0,25,13,0,0,1,0,24490.835,18261.29,0
0,45,12,0,0,1,0,24490.835,21483.871,10639.631
0,45,12,1,0,1,0,24490.835,21483.871,28076.805
0,41,12,0,0,1,0,24490.835,21483.871,33987.711
0,35,16,0,0,0,0,24490.835,21841.935,24825.806
0,35,13,1,0,1,0,24490.835,23274.194,25121.352
0,29,16,0,0,1,0,24490.835,23453.226,25860.215
0,28,13,0,0,1,0,24490.835,23868.581,23495.853
0,35,13,0,0,1,0,24490.835,23990.323,22165.899
0,35,16,0,0,1,0,24490.835,24169.355,25638.556
0,30,12,0,0,1,0,24490.835,25064.516,29554.531
0,29,12,0,0,1,0,24490.835,25064.516,28076.805
0,26,14,1,0,1,0,24490.835,25717.984,26643.41
0,28,16,0,0,1,0,24490.835,26460.968,45809.524
0,30,16,0,0,1,0,24490.835,26854.839,38420.891
0,26,17,0,0,0,0,24490.835,26854.839,29702.304
0,22,13,0,0,1,0,24490.835,26854.839,39159.754
0,22,12,0,0,1,0,24490.835,26854.839,25121.352
0,26,16,0,0,0,0,24490.835,27750,9605.2227
0,43,12,1,0,1,0,24490.835,29355.919,35465.438
0,43,13,1,0,1,0,24490.835,34016.129,39898.618
0,48,16,0,0,1,0,24663.251,18082.258,25121.352
0,45,12,0,0,1,0,24686.762,15217.742,27929.032
0,27,12,1,0,1,0,24686.762,22558.065,22609.217
0,44,17,0,0,1,0,24686.762,23274.194,23348.08
0,26,16,0,0,1,0,24686.762,25422.581,29554.531
0,54,16,0,0,1,0,24686.762,26854.839,26451.306
0,54,16,0,0,1,0,24686.762,26854.839,26451.306
0,54,16,0,0,1,0,24686.762,26854.839,26451.306
0,29,12,0,0,1,0,24686.762,27750,24382.488
0,22,12,0,0,1,0,24765.132,21594.871,34320.2
0,39,17,0,0,1,0,24823.91,25064.516,27061.607
0,35,16,0,0,1,0,24882.688,24527.419,36943.164
0,44,12,0,0,1,0,24882.688,27929.032,25121.352
0,32,16,0,0,1,0,24980.652,25064.516,26599.078
0,27,17,0,0,1,0,25078.615,19693.548,24530.261
0,27,17,0,0,1,0,25078.615,19693.548,24530.261
0,26,12,0,0,1,0,25078.615,23274.194,26599.078
0,46,12,0,0,1,0,25078.615,24169.355,26780.839
0,25,16,0,0,0,0,25078.615,25601.613,30145.622
0,35,12,0,0,1,0,25078.615,26854.839,29554.531
0,33,16,0,0,1,0,25078.615,26854.839,24448.986
0,26,16,0,0,1,0,25078.615,30793.548,36943.164
0,26,12,1,0,1,0,25088.411,23274.194,29554.531
0,20,12,0,0,1,0,25294.134,18798.387,25121.352
0,49,12,0,0,1,0,25470.468,17953.355,20244.854
0,25,13,0,0,1,0,25470.468,18798.387,23643.625
0,28,12,1,0,0,0,25470.468,19693.548,26599.078
0,28,13,0,0,1,0,25470.468,19693.548,26599.078
0,35,12,1,0,1,0,25470.468,21483.871,26599.078
0,27,12,0,0,0,0,25470.468,21483.871,25121.352
0,44,12,0,0,1,0,25470.468,21483.871,25634.123
0,23,12,0,1,1,0,25470.468,21483.871,32509.985
0,32,12,1,0,1,0,25470.468,22379.032,31771.121
0,24,12,0,0,1,0,25470.468,22737.097,25121.352
0,27,12,0,0,1,0,25470.468,23095.161,31032.258
0,46,12,0,0,1,0,25470.468,23274.194,29554.531
0,31,12,0,0,1,0,25470.468,23274.194,22165.899
0,27,15,1,0,0,0,25470.468,24169.355,29554.531
0,51,16,0,0,0,0,25470.468,24169.355,12708.449
0,43,12,1,0,1,0,25470.468,25064.516,25121.352
0,32,16,1,0,1,0,25470.468,25422.581,30145.622
0,37,12,0,0,0,0,25470.468,25780.645,22461.444
0,37,12,0,0,0,0,25470.468,25780.645,22461.444
0,30,12,0,0,1,0,25470.468,25959.677,28076.805
0,45,12,1,0,1,0,25470.468,26695.5,27898
0,45,12,1,0,1,0,25470.468,26695.5,27898
0,49,17,0,0,1,0,25470.468,26854.839,29554.531
0,49,17,0,0,1,0,25470.468,26854.839,29554.531
0,26,17,0,0,1,0,25470.468,26854.839,44331.797
0,37,13,0,0,1,0,25470.468,30435.484,32509.985
0,44,17,0,0,1,0,25470.468,30435.484,21427.035
0,30,17,0,0,1,0,25470.468,31330.645,38420.891
0,51,12,0,0,1,0,25470.468,32225.806,29554.531
0,28,17,0,0,1,0,25607.617,18091.21,22165.899
0,29,16,0,0,1,0,25666.395,28287.097,35465.438
0,40,12,0,0,1,0,25707.54,20409.677,23052.535
0,34,16,0,0,1,0,25862.322,0,0
0,51,12,0,0,1,0,25862.322,20588.71,24825.806
0,26,16,0,0,1,0,25862.322,22379.032,35465.438
0,46,12,0,0,1,0,25862.322,23274.194,35465.438
0,45,14,0,0,1,0,25862.322,28645.161,26599.078
0,49,12,0,0,1,0,25862.322,28645.161,26599.078
0,26,16,0,0,0,0,25862.322,31790.758,15646.169
0,30,16,0,0,1,0,26058.248,28645.161,29258.986
0,50,12,0,0,1,0,26254.175,0,0
0,25,12,0,0,0,0,26254.175,21483.871,26599.078
0,27,17,0,0,0,0,26254.175,29540.323,31032.258
0,46,16,0,0,1,0,26293.36,65160.581,17732.719
0,46,16,0,0,1,0,26293.36,65160.581,17732.719
0,43,12,1,0,1,0,26450.102,14322.581,29554.531
0,27,12,1,0,1,0,26450.102,18798.387,31032.258
0,22,12,0,0,0,0,26450.102,23274.194,19210.445
0,55,12,0,0,1,0,26450.102,23990.323,29554.531
0,53,12,0,0,1,0,26450.102,25064.516,26007.988
0,44,12,0,0,1,0,26450.102,25959.677,26746.851
0,47,13,0,0,1,0,26450.102,25959.677,26625.677
0,46,14,0,0,1,0,26450.102,26496.774,29554.531
0,25,12,0,0,1,0,26450.102,26836.935,35465.438
0,31,15,1,0,0,0,26450.102,26854.839,25860.215
0,28,16,0,0,1,0,26450.102,26854.839,29554.531
0,40,16,0,0,1,0,26450.102,26854.839,32421.321
0,40,16,0,0,1,0,26450.102,26854.839,32421.321
0,28,12,0,0,1,0,26450.102,26858.419,29480.645
0,29,15,0,0,1,0,26450.102,27250.5,28815.668
0,42,16,0,0,1,0,26450.102,27499.355,29554.531
0,30,15,0,0,1,0,26450.102,27570.968,29554.531
0,39,12,0,0,1,0,26450.102,27750,6354.2243
0,30,16,0,0,1,0,26450.102,28197.581,29554.531
0,50,12,0,0,1,0,26450.102,30077.419,26599.078
0,29,17,0,0,0,0,26614.68,28503.726,29315.14
0,29,15,0,0,1,0,26646.029,19693.548,32509.985
0,27,12,0,0,1,0,26646.029,29540.323,35465.438
0,31,12,0,1,1,0,26841.955,6982.2581,17732.719
0,31,12,0,1,1,0,26841.955,6982.2581,17732.719
0,29,12,0,0,1,0,26841.955,20588.71,42854.071
0,27,16,0,0,1,0,26841.955,22200,19210.445
0,26,17,1,0,0,0,26841.955,25243.548,20392.627
0,42,17,0,0,1,0,26841.955,31330.645,36943.164
0,24,12,1,0,1,0,26841.955,31688.71,33839.939
0,48,12,1,0,1,0,26908.57,22558.065,36943.164
0,25,13,0,0,1,0,26996.737,28197.581,22165.899
0,21,12,1,0,1,0,27037.882,16560.484,20688.172
0,48,12,0,0,1,0,27037.882,25064.516,23643.625
0,50,12,0,0,1,0,27037.882,26854.839,27337.942
0,28,17,0,0,1,0,27037.882,27750,51720.43
0,29,17,0,0,0,0,27037.882,29182.258,26599.078
0,33,17,0,0,1,0,27037.882,31867.742,28815.668
0,52,12,0,0,1,0,27220.094,24706.452,32509.985
0,22,12,0,0,1,0,27233.809,14322.581,32509.985
0,43,12,0,0,1,0,27233.809,25064.516,29554.531
0,34,13,0,0,1,0,27233.809,25064.516,31032.258
0,46,12,0,0,1,0,27233.809,28645.161,28076.805
0,31,17,0,0,1,0,27429.735,0,0
0,28,13,0,0,1,0,27429.735,20588.71,23578.605
0,44,12,1,0,1,0,27429.735,21483.871,22609.217
0,25,12,0,0,1,0,27429.735,21483.871,28520.123
0,29,14,0,0,1,0,27429.735,22099.742,29644.673
0,24,16,0,0,0,0,27429.735,22200,25712.442
0,31,12,0,0,1,0,27429.735,22379.032,0
0,40,12,1,0,1,0,27429.735,23274.194,38420.891
0,30,17,0,0,1,0,27429.735,25064.516,20688.172
0,26,16,1,0,1,0,27429.735,25064.516,32509.985
0,32,12,0,0,1,0,27429.735,25064.516,16254.992
0,26,15,0,0,1,0,27429.735,25064.516,28815.668
0,28,16,0,0,1,0,27429.735,25064.516,31032.258
0,54,13,0,0,1,0,27429.735,25422.581,24382.488
0,30,14,0,0,1,0,27429.735,25780.645,31032.258
0,33,14,0,0,1,0,27429.735,25959.677,24382.488
0,33,12,0,0,1,0,27429.735,25959.677,27846.28
0,26,12,0,0,1,0,27429.735,26496.774,32509.985
0,44,13,0,0,1,0,27429.735,26774.274,35465.438
0,49,12,0,0,1,0,27429.735,26854.839,26599.078
0,55,17,1,0,1,0,27429.735,26854.839,17806.605
0,28,12,0,0,1,0,27429.735,26854.839,22165.899
0,45,12,0,0,1,0,27429.735,26854.839,25121.352
0,30,14,1,0,1,0,27429.735,26892.435,20688.172
0,40,12,0,0,1,0,27429.735,27008.806,25440.541
0,27,17,0,0,1,0,27429.735,27750,26599.078
0,51,16,0,0,1,0,27429.735,28645.161,28076.805
0,51,16,0,0,1,0,27429.735,28645.161,28076.805
0,43,12,0,0,1,0,27429.735,28645.161,25121.352
0,37,12,0,0,1,0,27429.735,28645.161,0
0,37,12,0,0,1,0,27429.735,28645.161,0
0,38,14,0,0,1,0,27429.735,29046.194,27929.032
0,36,16,0,0,0,0,27429.735,30256.452,30736.713
0,27,13,1,0,1,0,27429.735,30435.484,24973.579
0,21,12,0,0,1,0,27429.735,30435.484,31978.003
0,25,14,0,0,0,0,27429.735,32225.806,31032.258
0,33,13,0,0,1,0,27429.735,41177.419,38420.891
0,38,14,0,0,1,0,27429.735,68032.258,26599.078
0,32,16,0,0,1,0,27625.662,29540.323,33987.711
0,27,12,0,0,0,0,27821.589,27212.903,32509.985
0,24,17,0,0,0,0,27821.589,27570.968,32509.985
0,43,12,0,0,1,0,27821.589,28645.161,32509.985
0,26,17,0,0,1,0,27843.141,28645.161,49651.613
0,33,12,0,0,1,0,28017.515,25422.581,22756.989
0,34,14,0,0,1,0,28017.515,26854.839,36943.164
0,28,12,0,0,1,0,28017.515,29540.323,32509.985
0,41,12,0,0,1,0,28017.515,30435.484,32509.985
0,25,12,0,0,1,0,28017.515,31062.097,28076.805
0,28,17,0,0,1,0,28017.515,31151.613,31032.258
0,26,13,1,0,1,0,28105.682,37596.774,58653.923
0,28,17,0,0,1,0,28213.442,25422.581,26451.306
0,53,12,0,0,1,0,28213.442,26854.839,0
0,55,12,0,0,1,0,28213.442,33206.903,31771.121
0,29,14,0,0,1,0,28409.369,21125.806,23348.08
0,39,14,0,0,1,0,28409.369,28645.161,31032.258
0,31,16,0,0,1,0,28409.369,28915.5,32509.985
0,25,16,0,0,1,0,28409.369,29540.323,32509.985
0,25,14,0,0,1,0,28409.369,30435.484,10935.177
0,29,16,0,0,1,0,28409.369,32225.806,42854.071
0,29,16,1,0,1,0,28409.369,32225.806,29554.531
0,27,14,0,0,1,0,28409.369,32225.806,39898.618
0,34,16,0,0,1,0,28409.369,32583.871,35465.438
0,45,12,0,0,1,0,28589.621,28263.823,29258.986
0,28,12,0,0,1,0,28605.295,20588.71,34135.484
0,43,16,0,0,1,0,28801.222,27929.032,26953.733
0,54,12,0,0,1,0,28889.389,35806.452,31032.258
0,29,16,0,0,1,0,28899.185,29540.323,0
0,55,12,0,0,1,0,29100.99,26409.048,29369.816
0,55,12,0,0,1,0,29100.99,26409.048,29369.816
0,29,12,1,0,0,0,29193.075,15396.774,31032.258
0,50,12,1,0,1,0,29193.075,17903.226,25121.352
0,24,12,0,0,1,0,29193.075,21304.839,19242.955
0,26,12,0,0,1,0,29330.224,28287.097,38420.891
0,41,13,0,0,0,0,29389.002,0,30293.395
0,47,17,0,0,1,0,29389.002,20230.645,42410.753
0,28,17,0,0,1,0,29389.002,21483.871,19210.445
0,42,12,0,0,1,0,29389.002,22379.032,28490.568
0,37,12,1,0,1,0,29389.002,22379.032,19210.445
0,37,12,1,0,1,0,29389.002,22379.032,19210.445
0,48,16,0,0,1,0,29389.002,23274.194,0
0,21,12,0,0,1,0,29389.002,24169.355,28815.668
0,46,12,0,0,1,0,29389.002,24214.113,33987.711
0,29,12,0,0,1,0,29389.002,25959.677,35465.438
0,38,12,0,0,1,0,29389.002,26496.774,30191.432
0,28,12,0,0,1,0,29389.002,26854.839,35465.438
0,38,12,0,0,1,0,29389.002,26854.839,31032.258
0,53,12,0,0,1,0,29389.002,26854.839,26599.078
0,46,12,0,0,1,0,29389.002,27033.871,27781.26
0,46,12,0,0,1,0,29389.002,27033.871,27781.26
0,33,16,0,0,1,0,29389.002,27750,96052.227
0,34,12,0,0,1,0,29389.002,27912.919,11821.813
0,35,17,0,0,1,0,29389.002,28645.161,28076.805
0,53,12,0,0,1,0,29389.002,28645.161,29554.531
0,26,12,0,0,1,0,29389.002,28645.161,33987.711
0,26,16,0,0,1,0,29389.002,28645.161,35022.12
0,50,13,0,0,1,0,29389.002,29540.323,28076.805
0,46,12,1,0,1,0,29389.002,30435.484,22165.899
0,43,14,0,0,0,0,29389.002,30435.484,29554.531
0,26,14,0,0,0,0,29389.002,30435.484,29554.531
0,33,17,0,0,1,0,29389.002,30435.484,31032.258
0,33,17,0,0,1,0,29389.002,30435.484,19210.445
0,42,12,0,0,1,0,29389.002,30437.274,26007.988
0,34,12,0,0,1,0,29389.002,30793.548,31180.031
0,34,12,0,0,1,0,29389.002,30793.548,31180.031
0,34,17,0,0,1,0,29389.002,31330.645,25712.442
0,37,17,0,0,1,0,29389.002,31330.645,33987.711
0,34,17,0,0,1,0,29389.002,32225.806,32672.535
0,37,12,1,0,1,0,29389.002,32225.806,44331.797
0,26,17,0,0,1,0,29389.002,32225.806,35465.438
0,36,17,0,0,1,0,29389.002,34911.29,32509.985
0,28,14,0,0,0,0,29389.002,35448.387,33987.711
0,31,12,0,0,1,0,29389.002,35806.452,39159.754
0,25,14,0,0,1,0,29389.002,35806.452,33839.939
0,31,14,0,0,1,0,29389.002,35806.452,56153.61
0,28,12,0,0,1,0,29389.002,41177.419,47287.25
0,34,12,0,0,1,0,29389.002,42967.742,31032.258
0,47,14,1,0,1,0,29390.961,27750,36647.619
0,35,12,0,0,1,0,29422.31,28645.161,29554.531
0,35,15,1,0,1,0,29477.169,34098.484,19062.673
0,35,15,1,0,1,0,29477.169,34098.484,19062.673
0,31,12,0,0,1,0,29584.929,26854.839,29554.531
0,24,12,0,0,1,0,29780.855,30883.065,32509.985
0,28,12,0,0,1,0,29976.782,0,0
0,27,16,0,0,1,0,29976.782,30793.548,51720.43
0,47,12,0,0,1,0,30074.745,33312.532,15072.811
0,47,12,0,0,1,0,30074.745,33312.532,15072.811
0,37,14,0,1,1,0,30108.053,26854.839,26554.747
0,22,14,0,0,1,0,30368.635,20588.71,27485.714
0,47,12,0,0,1,0,30368.635,23274.194,25860.215
0,32,14,0,0,1,0,30368.635,24169.355,22165.899
0,29,15,0,0,0,0,30368.635,28645.161,44331.797
0,27,16,0,0,0,0,30368.635,31330.645,36943.164
0,37,14,0,0,1,0,30368.635,44758.065,81274.962
0,37,14,0,0,1,0,30368.635,44758.065,81274.962
0,43,12,0,0,1,0,30564.562,23811.29,31032.258
0,43,12,0,0,1,0,30564.562,23811.29,31032.258
0,34,12,0,0,1,0,30564.562,24885.484,24678.034
0,30,12,0,0,1,0,30564.562,26854.839,14777.266
0,39,16,0,0,0,0,30564.562,28645.161,33987.711
0,35,16,0,0,1,0,30564.562,29540.323,37120.492
0,28,12,0,0,1,0,30564.562,32941.935,36204.301
0,32,12,0,0,1,0,30564.562,35806.452,23052.535
0,26,12,0,0,1,0,30564.562,39387.097,39898.618
0,30,12,1,0,1,0,30758.53,35448.387,48247.773
0,27,12,0,0,1,0,30760.489,25064.516,31908.55
0,27,16,0,0,1,0,30760.489,26317.742,25860.215
0,28,12,0,0,1,0,30760.489,28824.194,39898.618
0,39,12,0,0,1,0,30760.489,32583.871,34726.575
0,28,15,1,0,1,0,30768.326,33486.194,30828.332
0,48,12,0,0,1,0,30860.411,29269.984,34753.174
0,48,14,0,0,1,0,30895.678,34732.258,32509.985
0,37,17,0,0,1,0,30956.415,30435.484,27939.376
0,49,17,0,0,1,0,30956.415,31867.742,35465.438
0,25,15,0,0,1,0,30956.415,41177.419,35465.438
0,27,15,0,0,1,0,31152.342,34016.129,43001.843
0,51,17,0,1,1,0,31348.269,0,88663.594
0,24,15,0,0,1,0,31348.269,26854.839,26599.078
0,31,17,0,0,1,0,31348.269,26854.839,32509.985
0,45,12,0,0,1,0,31348.269,27391.935,25564.67
0,45,12,0,0,1,0,31348.269,27391.935,25564.67
0,39,14,0,0,1,0,31348.269,27750,47287.25
0,39,14,0,0,1,0,31348.269,27750,47287.25
0,25,17,0,0,1,0,31348.269,28249.5,35561.49
0,53,17,0,0,1,0,31348.269,28645.161,27929.032
0,26,16,0,0,1,0,31348.269,28645.161,35465.438
0,31,12,0,0,1,0,31348.269,28645.161,27337.942
0,32,17,0,0,1,0,31348.269,28645.161,28076.805
0,48,17,0,0,1,0,31348.269,29540.323,32951.825
0,47,17,0,0,0,0,31348.269,29540.323,29258.986
0,44,16,0,0,1,0,31348.269,30435.484,19210.445
0,41,16,0,0,1,0,31348.269,30435.484,20688.172
0,44,16,0,0,1,0,31348.269,30435.484,33987.711
0,52,17,0,0,1,0,31348.269,31293.048,32509.985
0,40,12,0,0,1,0,31348.269,31330.645,27633.487
0,52,12,0,0,0,0,31348.269,32225.806,32509.985
0,53,16,0,0,1,0,31348.269,32225.806,32509.985
0,42,16,0,0,1,0,31348.269,32225.806,32214.439
0,39,14,0,0,1,0,31348.269,32569.548,31020.436
0,42,17,0,0,1,0,31348.269,32762.903,39159.754
0,31,14,0,0,1,0,31348.269,34016.129,38986.86
0,47,14,0,0,1,0,31348.269,34016.129,25150.906
0,51,16,0,0,1,0,31348.269,35448.387,44331.797
0,44,13,0,0,1,0,31348.269,35806.452,36943.164
0,35,14,0,0,1,0,31348.269,36630,42854.071
0,44,16,1,0,1,0,31644.118,30621.677,23495.853
0,46,12,0,0,1,0,31740.122,25780.645,17437.174
0,32,14,0,0,1,0,31818.493,31330.645,70930.876
0,29,16,0,0,1,0,31936.049,26640,24825.806
0,38,17,0,0,0,0,31936.049,33300,33805.951
0,26,14,0,0,1,0,32131.976,29898.387,28032.473
0,43,16,0,0,1,0,32131.976,31330.645,33987.711
0,45,16,0,0,0,0,32131.976,31330.645,31401.69
0,34,17,0,0,0,0,32131.976,44758.065,9161.9048
0,49,14,0,0,1,0,32327.902,14322.581,24530.261
0,27,17,0,0,1,0,32327.902,25064.516,36943.164
0,26,16,0,0,1,0,32327.902,27750,32509.985
0,41,16,0,0,1,0,32327.902,31330.645,0
0,43,14,0,0,1,0,32327.902,31420.161,31032.258
0,28,13,0,0,1,0,32327.902,31688.71,40637.481
0,28,12,1,0,1,0,32327.902,32225.806,39898.618
0,27,16,0,0,1,0,32327.902,32225.806,39159.754
0,32,12,0,0,1,0,32327.902,32225.806,32509.985
0,31,12,0,0,1,0,32327.902,32225.806,32509.985
0,38,17,0,0,0,0,32327.902,32225.806,43297.389
0,43,12,0,0,0,0,32327.902,33479.032,33987.711
0,34,17,0,0,1,0,32327.902,34016.129,33987.711
0,22,14,0,0,1,0,32327.902,41177.419,32509.985
0,50,14,0,0,1,0,32602.2,27889.645,27314.298
0,44,14,0,0,1,0,32719.756,29540.323,26952.255
0,53,12,0,0,1,0,32868.66,31509.677,18914.9
0,47,12,0,0,1,0,32915.682,27750,18914.9
0,47,12,0,0,1,0,32915.682,27750,18914.9
0,41,16,1,0,1,0,33307.536,23274.194,22165.899
0,41,16,1,0,1,0,33307.536,23274.194,22165.899
0,41,16,1,0,1,0,33307.536,23274.194,22165.899
0,48,16,0,0,1,0,33307.536,26058.145,31918.894
0,48,16,0,0,1,0,33307.536,26058.145,31918.894
0,36,13,0,0,1,0,33307.536,28645.161,28372.35
0,49,12,0,0,1,0,33307.536,28645.161,32580.916
0,33,17,1,0,1,0,33307.536,29540.323,17732.719
0,49,14,0,0,1,0,33307.536,30435.484,29554.531
0,36,12,0,0,1,0,33307.536,30435.484,31032.258
0,50,17,0,0,1,0,33307.536,30435.484,25860.215
0,36,12,0,0,1,0,33307.536,30435.484,41376.344
0,27,16,0,0,1,0,33307.536,30435.484,0
0,52,16,0,0,1,0,33307.536,30793.548,28815.668
0,38,12,0,0,1,0,33307.536,31330.645,31771.121
0,25,14,0,0,1,0,33307.536,31330.645,35760.983
0,33,17,0,0,1,0,33307.536,31867.742,35465.438
0,30,12,0,0,1,0,33307.536,32046.774,37682.028
0,53,12,0,0,1,0,33307.536,32225.806,33544.393
0,34,12,0,0,1,0,33307.536,32583.871,31032.258
0,36,12,0,0,1,0,33307.536,33120.968,33987.711
0,42,13,0,0,1,0,33307.536,33120.968,44331.797
0,34,12,0,0,1,0,33307.536,34016.129,32509.985
0,29,17,0,0,1,0,33307.536,34016.129,26980.332
0,52,12,0,0,1,0,33307.536,34171.887,28667.896
0,42,14,0,0,1,0,33307.536,37596.774,48764.977
0,53,15,0,0,1,0,33307.536,37596.774,38420.891
0,32,13,1,0,1,0,33307.536,37596.774,46891.22
